"","county","n","year"
"7189","49001",3,2021
"7190","49003",93,2021
"7191","49007",11,2021
"7192","49009",0,2021
"7193","49013",9,2021
"7194","49015",2,2021
"7195","49017",7,2021
"7196","49019",21,2021
"7197","49023",12,2021
"7198","49025",15,2021
"7199","49027",6,2021
"7200","49029",68,2021
"7201","49031",1,2021
"7202","49033",5,2021
"7203","49039",34,2021
"7204","49041",14,2021
"7205","49045",176,2021
"7206","49047",25,2021
"7207","49055",2,2021
"7208","49057",735,2021
"7209","49001",4,2022
"7210","49003",161,2022
"7211","49007",20,2022
"7212","49009",1,2022
"7213","49013",16,2022
"7214","49015",3,2022
"7215","49017",15,2022
"7216","49019",32,2022
"7217","49023",25,2022
"7218","49025",29,2022
"7219","49027",15,2022
"7220","49029",117,2022
"7221","49031",1,2022
"7222","49033",4,2022
"7223","49039",53,2022
"7224","49041",17,2022
"7225","49045",281,2022
"7226","49047",39,2022
"7227","49055",6,2022
"7228","49057",1185,2022
"7229","49001",7,2023
"7230","49003",235,2023
"7231","49007",35,2023
"7232","49009",1,2023
"7233","49013",23,2023
"7234","49015",8,2023
"7235","49017",22,2023
"7236","49019",53,2023
"7237","49023",44,2023
"7238","49025",43,2023
"7239","49027",19,2023
"7240","49029",172,2023
"7241","49031",2,2023
"7242","49033",5,2023
"7243","49039",88,2023
"7244","49041",33,2023
"7245","49045",415,2023
"7246","49047",68,2023
"7247","49055",12,2023
"7248","49057",1718,2023
"7249","51001",67,2018
"7250","51003",185,2018
"7251","51007",1,2018
"7252","51009",11,2018
"7253","51015",21,2018
"7254","51017",2,2018
"7255","51019",33,2018
"7256","51021",1,2018
"7257","51023",8,2018
"7258","51029",4,2018
"7259","51031",7,2018
"7260","51033",6,2018
"7261","51035",4,2018
"7262","51036",1,2018
"7263","51037",1,2018
"7264","51043",16,2018
"7265","51047",20,2018
"7266","51051",1,2018
"7267","51053",2,2018
"7268","51061",73,2018
"7269","51063",4,2018
"7270","51065",12,2018
"7271","51067",10,2018
"7272","51069",32,2018
"7273","51073",5,2018
"7274","51077",2,2018
"7275","51079",8,2018
"7276","51083",2,2018
"7277","51089",5,2018
"7278","51091",1,2018
"7279","51093",11,2018
"7280","51095",72,2018
"7281","51099",13,2018
"7282","51101",3,2018
"7283","51103",8,2018
"7284","51105",3,2018
"7285","51113",1,2018
"7286","51115",3,2018
"7287","51117",5,2018
"7288","51119",5,2018
"7289","51121",58,2018
"7290","51125",14,2018
"7291","51127",12,2018
"7292","51131",4,2018
"7293","51133",7,2018
"7294","51135",4,2018
"7295","51137",18,2018
"7296","51139",4,2018
"7297","51141",1,2018
"7298","51143",2,2018
"7299","51145",11,2018
"7300","51147",3,2018
"7301","51155",1,2018
"7302","51157",7,2018
"7303","51159",2,2018
"7304","51161",33,2018
"7305","51163",5,2018
"7306","51165",33,2018
"7307","51167",4,2018
"7308","51171",11,2018
"7309","51173",2,2018
"7310","51177",77,2018
"7311","51179",111,2018
"7312","51181",1,2018
"7313","51187",7,2018
"7314","51191",12,2018
"7315","51195",1,2018
"7316","51197",4,2018
"7317","51199",46,2018
"7318","51520",1,2018
"7319","51530",2,2018
"7320","51540",84,2018
"7321","51550",111,2018
"7322","51570",3,2018
"7323","51590",9,2018
"7324","51610",66,2018
"7325","51630",19,2018
"7326","51640",1,2018
"7327","51650",26,2018
"7328","51660",20,2018
"7329","51670",1,2018
"7330","51683",27,2018
"7331","51700",48,2018
"7332","51730",5,2018
"7333","51735",11,2018
"7334","51750",5,2018
"7335","51760",146,2018
"7336","51770",39,2018
"7337","51775",19,2018
"7338","51790",8,2018
"7339","51810",277,2018
"7340","51820",5,2018
"7341","51830",16,2018
"7342","51840",16,2018
"7343","51005",0,2018
"7344","51011",0,2018
"7345","51025",0,2018
"7346","51045",0,2018
"7347","51071",0,2018
"7348","51081",0,2018
"7349","51111",0,2018
"7350","51169",0,2018
"7351","51183",0,2018
"7352","51185",0,2018
"7353","51620",0,2018
"7354","51690",0,2018
"7355","51175",0,2018
"7356","51027",0,2018
"7357","51057",0,2018
"7358","51097",0,2018
"7359","51049",0,2018
"7360","51720",0,2018
"7361","51001",75,2019
"7362","51003",299,2019
"7363","51007",2,2019
"7364","51009",12,2019
"7365","51015",31,2019
"7366","51017",1,2019
"7367","51019",41,2019
"7368","51021",1,2019
"7369","51023",18,2019
"7370","51029",5,2019
"7371","51031",8,2019
"7372","51033",8,2019
"7373","51035",9,2019
"7374","51036",3,2019
"7375","51037",1,2019
"7376","51043",25,2019
"7377","51047",34,2019
"7378","51051",1,2019
"7379","51053",4,2019
"7380","51061",113,2019
"7381","51063",10,2019
"7382","51065",19,2019
"7383","51067",16,2019
"7384","51069",59,2019
"7385","51073",7,2019
"7386","51077",2,2019
"7387","51079",7,2019
"7388","51083",5,2019
"7389","51089",7,2019
"7390","51091",1,2019
"7391","51093",16,2019
"7392","51095",107,2019
"7393","51099",20,2019
"7394","51101",2,2019
"7395","51103",18,2019
"7396","51105",4,2019
"7397","51113",4,2019
"7398","51115",4,2019
"7399","51117",6,2019
"7400","51119",7,2019
"7401","51121",82,2019
"7402","51125",25,2019
"7403","51127",20,2019
"7404","51131",6,2019
"7405","51133",7,2019
"7406","51135",4,2019
"7407","51137",22,2019
"7408","51139",4,2019
"7409","51141",1,2019
"7410","51143",2,2019
"7411","51145",15,2019
"7412","51147",5,2019
"7413","51155",6,2019
"7414","51157",11,2019
"7415","51159",5,2019
"7416","51161",58,2019
"7417","51163",10,2019
"7418","51165",52,2019
"7419","51167",3,2019
"7420","51171",16,2019
"7421","51173",2,2019
"7422","51177",121,2019
"7423","51179",196,2019
"7424","51181",3,2019
"7425","51187",19,2019
"7426","51191",19,2019
"7427","51195",3,2019
"7428","51197",5,2019
"7429","51199",74,2019
"7430","51520",4,2019
"7431","51530",2,2019
"7432","51540",120,2019
"7433","51550",174,2019
"7434","51570",8,2019
"7435","51590",10,2019
"7436","51610",105,2019
"7437","51630",33,2019
"7438","51640",0,2019
"7439","51650",58,2019
"7440","51660",29,2019
"7441","51670",4,2019
"7442","51683",46,2019
"7443","51700",73,2019
"7444","51730",3,2019
"7445","51735",12,2019
"7446","51750",6,2019
"7447","51760",226,2019
"7448","51770",56,2019
"7449","51775",26,2019
"7450","51790",10,2019
"7451","51810",417,2019
"7452","51820",12,2019
"7453","51830",18,2019
"7454","51840",27,2019
"7455","51005",1,2019
"7456","51011",3,2019
"7457","51025",1,2019
"7458","51045",1,2019
"7459","51071",2,2019
"7460","51081",1,2019
"7461","51111",1,2019
"7462","51169",1,2019
"7463","51183",1,2019
"7464","51185",3,2019
"7465","51620",1,2019
"7466","51690",1,2019
"7467","51175",0,2019
"7468","51027",0,2019
"7469","51057",0,2019
"7470","51097",0,2019
"7471","51049",0,2019
"7472","51720",0,2019
"7473","51001",74,2020
"7474","51003",422,2020
"7475","51007",3,2020
"7476","51009",22,2020
"7477","51015",47,2020
"7478","51017",2,2020
"7479","51019",73,2020
"7480","51021",2,2020
"7481","51023",20,2020
"7482","51029",5,2020
"7483","51031",19,2020
"7484","51033",16,2020
"7485","51035",10,2020
"7486","51036",3,2020
"7487","51037",3,2020
"7488","51043",33,2020
"7489","51047",44,2020
"7490","51051",1,2020
"7491","51053",4,2020
"7492","51061",172,2020
"7493","51063",10,2020
"7494","51065",26,2020
"7495","51067",31,2020
"7496","51069",89,2020
"7497","51073",15,2020
"7498","51077",2,2020
"7499","51079",13,2020
"7500","51083",8,2020
"7501","51089",10,2020
"7502","51091",2,2020
"7503","51093",35,2020
"7504","51095",162,2020
"7505","51099",32,2020
"7506","51101",4,2020
"7507","51103",24,2020
"7508","51105",5,2020
"7509","51113",7,2020
"7510","51115",6,2020
"7511","51117",9,2020
"7512","51119",13,2020
"7513","51121",120,2020
"7514","51125",35,2020
"7515","51127",26,2020
"7516","51131",10,2020
"7517","51133",13,2020
"7518","51135",9,2020
"7519","51137",31,2020
"7520","51139",8,2020
"7521","51141",0,2020
"7522","51143",8,2020
"7523","51145",30,2020
"7524","51147",7,2020
"7525","51155",11,2020
"7526","51157",14,2020
"7527","51159",9,2020
"7528","51161",93,2020
"7529","51163",13,2020
"7530","51165",75,2020
"7531","51167",4,2020
"7532","51171",26,2020
"7533","51173",5,2020
"7534","51177",190,2020
"7535","51179",275,2020
"7536","51181",5,2020
"7537","51187",35,2020
"7538","51191",31,2020
"7539","51195",2,2020
"7540","51197",10,2020
"7541","51199",105,2020
"7542","51520",2,2020
"7543","51530",1,2020
"7544","51540",171,2020
"7545","51550",268,2020
"7546","51570",11,2020
"7547","51590",8,2020
"7548","51610",122,2020
"7549","51630",46,2020
"7550","51640",2,2020
"7551","51650",103,2020
"7552","51660",36,2020
"7553","51670",5,2020
"7554","51683",53,2020
"7555","51700",101,2020
"7556","51730",5,2020
"7557","51735",14,2020
"7558","51750",7,2020
"7559","51760",345,2020
"7560","51770",67,2020
"7561","51775",32,2020
"7562","51790",17,2020
"7563","51810",684,2020
"7564","51820",16,2020
"7565","51830",26,2020
"7566","51840",34,2020
"7567","51005",1,2020
"7568","51011",3,2020
"7569","51025",1,2020
"7570","51045",2,2020
"7571","51071",3,2020
"7572","51081",2,2020
"7573","51111",3,2020
"7574","51169",1,2020
"7575","51183",2,2020
"7576","51185",5,2020
"7577","51620",1,2020
"7578","51690",2,2020
"7579","51175",1,2020
"7580","51027",0,2020
"7581","51057",0,2020
"7582","51097",0,2020
"7583","51049",0,2020
"7584","51720",0,2020
"7585","51001",84,2021
"7586","51003",633,2021
"7587","51007",8,2021
"7588","51009",24,2021
"7589","51015",78,2021
"7590","51017",7,2021
"7591","51019",110,2021
"7592","51021",3,2021
"7593","51023",33,2021
"7594","51029",6,2021
"7595","51031",38,2021
"7596","51033",29,2021
"7597","51035",16,2021
"7598","51036",5,2021
"7599","51037",5,2021
"7600","51043",62,2021
"7601","51047",61,2021
"7602","51051",2,2021
"7603","51053",10,2021
"7604","51061",270,2021
"7605","51063",14,2021
"7606","51065",45,2021
"7607","51067",55,2021
"7608","51069",167,2021
"7609","51073",29,2021
"7610","51077",4,2021
"7611","51079",28,2021
"7612","51083",13,2021
"7613","51089",21,2021
"7614","51091",4,2021
"7615","51093",60,2021
"7616","51095",262,2021
"7617","51099",53,2021
"7618","51101",7,2021
"7619","51103",31,2021
"7620","51105",7,2021
"7621","51113",14,2021
"7622","51115",9,2021
"7623","51117",12,2021
"7624","51119",21,2021
"7625","51121",175,2021
"7626","51125",55,2021
"7627","51127",56,2021
"7628","51131",22,2021
"7629","51133",24,2021
"7630","51135",10,2021
"7631","51137",45,2021
"7632","51139",10,2021
"7633","51141",1,2021
"7634","51143",12,2021
"7635","51145",48,2021
"7636","51147",12,2021
"7637","51155",18,2021
"7638","51157",27,2021
"7639","51159",13,2021
"7640","51161",130,2021
"7641","51163",24,2021
"7642","51165",112,2021
"7643","51167",5,2021
"7644","51171",44,2021
"7645","51173",3,2021
"7646","51177",332,2021
"7647","51179",519,2021
"7648","51181",5,2021
"7649","51187",55,2021
"7650","51191",49,2021
"7651","51195",6,2021
"7652","51197",16,2021
"7653","51199",159,2021
"7654","51520",10,2021
"7655","51530",1,2021
"7656","51540",246,2021
"7657","51550",470,2021
"7658","51570",18,2021
"7659","51590",19,2021
"7660","51610",167,2021
"7661","51630",81,2021
"7662","51640",1,2021
"7663","51650",150,2021
"7664","51660",59,2021
"7665","51670",7,2021
"7666","51683",94,2021
"7667","51700",210,2021
"7668","51730",10,2021
"7669","51735",23,2021
"7670","51750",9,2021
"7671","51760",512,2021
"7672","51770",109,2021
"7673","51775",39,2021
"7674","51790",31,2021
"7675","51810",1034,2021
"7676","51820",25,2021
"7677","51830",40,2021
"7678","51840",47,2021
"7679","51005",3,2021
"7680","51011",2,2021
"7681","51025",2,2021
"7682","51045",1,2021
"7683","51071",4,2021
"7684","51081",2,2021
"7685","51111",3,2021
"7686","51169",2,2021
"7687","51183",3,2021
"7688","51185",10,2021
"7689","51620",3,2021
"7690","51690",6,2021
"7691","51175",2,2021
"7692","51027",2,2021
"7693","51057",2,2021
"7694","51097",1,2021
"7695","51049",0,2021
"7696","51720",0,2021
"7697","51001",99,2022
"7698","51003",963,2022
"7699","51007",12,2022
"7700","51009",43,2022
"7701","51015",142,2022
"7702","51017",7,2022
"7703","51019",171,2022
"7704","51021",3,2022
"7705","51023",56,2022
"7706","51029",12,2022
"7707","51031",64,2022
"7708","51033",51,2022
"7709","51035",29,2022
"7710","51036",10,2022
"7711","51037",5,2022
"7712","51043",97,2022
"7713","51047",126,2022
"7714","51051",5,2022
"7715","51053",21,2022
"7716","51061",444,2022
"7717","51063",26,2022
"7718","51065",77,2022
"7719","51067",86,2022
"7720","51069",303,2022
"7721","51073",60,2022
"7722","51077",8,2022
"7723","51079",40,2022
"7724","51083",24,2022
"7725","51089",32,2022
"7726","51091",5,2022
"7727","51093",102,2022
"7728","51095",478,2022
"7729","51099",103,2022
"7730","51101",12,2022
"7731","51103",49,2022
"7732","51105",9,2022
"7733","51113",27,2022
"7734","51115",11,2022
"7735","51117",22,2022
"7736","51119",31,2022
"7737","51121",310,2022
"7738","51125",61,2022
"7739","51127",85,2022
"7740","51131",30,2022
"7741","51133",40,2022
"7742","51135",12,2022
"7743","51137",72,2022
"7744","51139",22,2022
"7745","51141",4,2022
"7746","51143",28,2022
"7747","51145",93,2022
"7748","51147",17,2022
"7749","51155",34,2022
"7750","51157",39,2022
"7751","51159",17,2022
"7752","51161",235,2022
"7753","51163",44,2022
"7754","51165",166,2022
"7755","51167",7,2022
"7756","51171",72,2022
"7757","51173",9,2022
"7758","51177",536,2022
"7759","51179",871,2022
"7760","51181",5,2022
"7761","51187",90,2022
"7762","51191",81,2022
"7763","51195",16,2022
"7764","51197",16,2022
"7765","51199",270,2022
"7766","51520",19,2022
"7767","51530",0,2022
"7768","51540",383,2022
"7769","51550",769,2022
"7770","51570",35,2022
"7771","51590",32,2022
"7772","51610",294,2022
"7773","51630",155,2022
"7774","51640",5,2022
"7775","51650",236,2022
"7776","51660",74,2022
"7777","51670",16,2022
"7778","51683",176,2022
"7779","51700",333,2022
"7780","51730",15,2022
"7781","51735",38,2022
"7782","51750",16,2022
"7783","51760",780,2022
"7784","51770",163,2022
"7785","51775",59,2022
"7786","51790",61,2022
"7787","51810",1656,2022
"7788","51820",38,2022
"7789","51830",60,2022
"7790","51840",86,2022
"7791","51005",6,2022
"7792","51011",3,2022
"7793","51025",7,2022
"7794","51045",2,2022
"7795","51071",8,2022
"7796","51081",4,2022
"7797","51111",9,2022
"7798","51169",8,2022
"7799","51183",11,2022
"7800","51185",11,2022
"7801","51620",3,2022
"7802","51690",14,2022
"7803","51175",10,2022
"7804","51027",1,2022
"7805","51057",6,2022
"7806","51097",1,2022
"7807","51049",4,2022
"7808","51720",0,2022
"7809","51001",116,2023
"7810","51003",1521,2023
"7811","51007",22,2023
"7812","51009",51,2023
"7813","51015",209,2023
"7814","51017",9,2023
"7815","51019",267,2023
"7816","51021",3,2023
"7817","51023",88,2023
"7818","51029",21,2023
"7819","51031",99,2023
"7820","51033",92,2023
"7821","51035",40,2023
"7822","51036",17,2023
"7823","51037",8,2023
"7824","51043",150,2023
"7825","51047",196,2023
"7826","51051",5,2023
"7827","51053",35,2023
"7828","51061",619,2023
"7829","51063",36,2023
"7830","51065",111,2023
"7831","51067",107,2023
"7832","51069",475,2023
"7833","51073",93,2023
"7834","51077",13,2023
"7835","51079",67,2023
"7836","51083",41,2023
"7837","51089",38,2023
"7838","51091",6,2023
"7839","51093",170,2023
"7840","51095",687,2023
"7841","51099",159,2023
"7842","51101",24,2023
"7843","51103",63,2023
"7844","51105",18,2023
"7845","51113",39,2023
"7846","51115",21,2023
"7847","51117",35,2023
"7848","51119",40,2023
"7849","51121",443,2023
"7850","51125",87,2023
"7851","51127",146,2023
"7852","51131",39,2023
"7853","51133",49,2023
"7854","51135",13,2023
"7855","51137",120,2023
"7856","51139",31,2023
"7857","51141",10,2023
"7858","51143",32,2023
"7859","51145",139,2023
"7860","51147",33,2023
"7861","51155",49,2023
"7862","51157",58,2023
"7863","51159",28,2023
"7864","51161",381,2023
"7865","51163",63,2023
"7866","51165",257,2023
"7867","51167",10,2023
"7868","51171",115,2023
"7869","51173",18,2023
"7870","51177",863,2023
"7871","51179",1400,2023
"7872","51181",7,2023
"7873","51187",132,2023
"7874","51191",117,2023
"7875","51195",27,2023
"7876","51197",30,2023
"7877","51199",460,2023
"7878","51520",21,2023
"7879","51530",4,2023
"7880","51540",498,2023
"7881","51550",1163,2023
"7882","51570",49,2023
"7883","51590",47,2023
"7884","51610",484,2023
"7885","51630",227,2023
"7886","51640",6,2023
"7887","51650",376,2023
"7888","51660",135,2023
"7889","51670",33,2023
"7890","51683",219,2023
"7891","51700",492,2023
"7892","51730",39,2023
"7893","51735",55,2023
"7894","51750",18,2023
"7895","51760",1193,2023
"7896","51770",269,2023
"7897","51775",79,2023
"7898","51790",97,2023
"7899","51810",2474,2023
"7900","51820",61,2023
"7901","51830",89,2023
"7902","51840",115,2023
"7903","51005",10,2023
"7904","51011",10,2023
"7905","51025",11,2023
"7906","51045",6,2023
"7907","51071",12,2023
"7908","51081",7,2023
"7909","51111",7,2023
"7910","51169",14,2023
"7911","51183",13,2023
"7912","51185",20,2023
"7913","51620",8,2023
"7914","51690",28,2023
"7915","51175",18,2023
"7916","51027",1,2023
"7917","51057",19,2023
"7918","51097",3,2023
"7919","51049",4,2023
"7920","51720",3,2023
"7921","50001",80,2018
"7922","50005",7,2018
"7923","50009",6,2018
"7924","50011",23,2018
"7925","50013",10,2018
"7926","50019",13,2018
"7927","50021",53,2018
"7928","50001",118,2019
"7929","50005",13,2019
"7930","50009",12,2019
"7931","50011",37,2019
"7932","50013",21,2019
"7933","50019",19,2019
"7934","50021",69,2019
"7935","50001",153,2020
"7936","50005",20,2020
"7937","50009",18,2020
"7938","50011",46,2020
"7939","50013",26,2020
"7940","50019",34,2020
"7941","50021",105,2020
"7942","50001",254,2021
"7943","50005",38,2021
"7944","50009",31,2021
"7945","50011",92,2021
"7946","50013",37,2021
"7947","50019",59,2021
"7948","50021",215,2021
"7949","50001",344,2022
"7950","50005",69,2022
"7951","50009",47,2022
"7952","50011",136,2022
"7953","50013",60,2022
"7954","50019",108,2022
"7955","50021",304,2022
"7956","50001",449,2023
"7957","50005",87,2023
"7958","50009",63,2023
"7959","50011",167,2023
"7960","50013",68,2023
"7961","50019",137,2023
"7962","50021",395,2023
"7963","53001",2,2018
"7964","53003",3,2018
"7965","53013",3,2018
"7966","53019",1,2018
"7967","53021",53,2018
"7968","53023",2,2018
"7969","53025",22,2018
"7970","53027",61,2018
"7971","53031",168,2018
"7972","53041",93,2018
"7973","53043",5,2018
"7974","53047",42,2018
"7975","53049",21,2018
"7976","53051",2,2018
"7977","53069",2,2018
"7978","53001",2,2019
"7979","53003",4,2019
"7980","53013",2,2019
"7981","53019",1,2019
"7982","53021",56,2019
"7983","53023",3,2019
"7984","53025",34,2019
"7985","53027",89,2019
"7986","53031",210,2019
"7987","53041",101,2019
"7988","53043",3,2019
"7989","53047",58,2019
"7990","53049",30,2019
"7991","53051",6,2019
"7992","53069",6,2019
"7993","53001",2,2020
"7994","53003",8,2020
"7995","53013",6,2020
"7996","53019",1,2020
"7997","53021",95,2020
"7998","53023",5,2020
"7999","53025",49,2020
"8000","53027",115,2020
"8001","53031",275,2020
"8002","53041",118,2020
"8003","53043",6,2020
"8004","53047",93,2020
"8005","53049",34,2020
"8006","53051",8,2020
"8007","53069",8,2020
"8008","53001",6,2021
"8009","53003",8,2021
"8010","53013",7,2021
"8011","53019",4,2021
"8012","53021",181,2021
"8013","53023",8,2021
"8014","53025",99,2021
